Year,Status,Adult Mortality,Infant Deaths,Alcohol,Percentage Expenditure,Hepatitis B,Measles,BMI,Under-five Deaths,Polio,Total Expenditure,Diphtheria,HIV/AIDS,GDP,Population,Thinness 1-19 Years,Thinness 5-9 Years,Income Composition of Resources,Schooling
2003,1.0,0.09695290858725762,0.0,0.37458006718924974,0.08616018422477842,0.8979591836734693,1.885165164032934e-05,0.7288528389339514,0.0,0.9479166666666666,0.47765525246662793,0.9484536082474226,0.0,0.11486269055852813,0.00030803041128290876,0.021739130434782608,0.021052631578947364,0.8333333333333334,0.6666666666666667
2011,0.0,0.29224376731301943,0.0044444444444444444,0.0,0.0040696583345533974,0.7551020408163265,0.0011028216209592664,0.3140208574739282,0.0048000000000000004,0.7291666666666666,0.14509576320371445,0.7525773195876289,0.02178217821782178,0.011677165897033015,0.002873293962436069,0.30434782608695654,0.28771929824561404,0.5137130801687764,0.3719806763285024
2010,0.0,0.2950138504155125,0.0044444444444444444,0.0,0.00042880455338986006,0.6428571428571428,0.006089083479826377,0.305909617612978,0.0048000000000000004,0.5104166666666666,0.16889146836912358,0.6391752577319587,0.02178217821782178,0.0010212405976790147,0.0002855867028381433,0.3115942028985507,0.29473684210526313,0.510548523206751,0.36714975845410625
2009,0.0,0.296398891966759,0.0044444444444444444,0.0,0.0005721300554710269,0.6428571428571428,0.0015175579570465118,0.29895712630359217,0.0048000000000000004,0.625,0.19849100406268136,0.6391752577319587,0.02178217821782178,0.0012180571310842943,0.00027534215738425833,0.31884057971014496,0.3017543859649122,0.5021097046413503,0.3429951690821256
2008,0.0,0.2991689750692521,0.0044444444444444444,0.0005599104143337066,0.0031705810163067775,0.7448979591836734,1.885165164032934e-05,0.290845886442642,0.0048000000000000004,0.7291666666666666,0.16598955310504931,0.7422680412371133,0.023762376237623763,0.00978303234524922,0.0002685817621307591,0.3297101449275362,0.30877192982456136,0.501054852320675,0.34782608695652173
2007,0.0,0.30193905817174516,0.0044444444444444444,0.0005599104143337066,0.0003775171503460431,0.7448979591836734,5.184204201090568e-05,0.2838933951332561,0.0048000000000000004,0.75,0.1839814277423099,0.7525773195876289,0.023762376237623763,0.0009367328743947582,0.0025602715089738585,0.33695652173913043,0.3157894736842105,0.501054852320675,0.35748792270531404
2006,0.0,0.30470914127423826,0.0044444444444444444,0.0,0.0028644056917258263,0.6836734693877551,0.00010368408402181136,0.27578215527230593,0.0048000000000000004,0.6770833333333333,0.1648287869994196,0.6804123711340205,0.023762376237623763,0.007908409117458685,0.00024934628515933024,0.3442028985507246,0.32631578947368417,0.4915611814345992,0.34782608695652173
2005,0.0,0.3074792243767313,0.0044444444444444444,0.0,0.002829677660431643,0.4183673469387755,0.0005985399395804566,0.2688296639629201,0.0048000000000000004,0.7083333333333333,0.22286709228090537,0.7113402061855669,0.023762376237623763,0.00584087987697352,2.4220563216435148e-05,0.35144927536231885,0.3333333333333333,0.48628691983122363,0.34782608695652173
2011,0.0,0.21745152354570638,0.0,0.1690929451287794,0.04716691037388131,0.9897959183673468,9.42582582016467e-06,0.3511008111239861,0.0,0.9895833333333333,0.2803250145095763,0.9896907216494845,0.0,0.07716293146403734,9.677250368019162e-05,0.25362318840579706,0.24561403508771926,0.7890295358649789,0.6811594202898551
2010,0.0,0.22437673130193908,0.0,0.16461366181410977,5.547046370812563e-06,0.9999999999999999,5.6554954920988015e-05,0.03128621089223639,0.0,1.0,0.2855484619849101,0.9999999999999999,0.0019801980198019802,5.618043486999953e-05,9.429155378151408e-07,0.2572463768115942,0.24912280701754386,0.7805907172995781,0.6763285024154589
2009,0.0,0.22853185595567868,0.0,0.15789473684210528,0.032045123987089794,0.9999999999999999,7.069369365123502e-05,0.025492468134414838,0.0,1.0,0.2669762042948346,0.9999999999999999,0.0,0.06139447809201734,0.0009640886289286209,0.2608695652173913,0.2526315789473684,0.7742616033755275,0.6666666666666667
2008,0.0,0.22853185595567868,0.0,0.13885778275475927,0.00034132508571480116,0.9999999999999999,5.6554954920988015e-05,0.33256083429895716,0.0,1.0,0.2455020313406848,0.9999999999999999,0.0,0.000687697581027945,0.0009615319366342828,0.2644927536231884,0.2526315789473684,0.7679324894514767,0.6570048309178743
2007,0.0,0.221606648199446,0.0,0.18085106382978727,0.029903337651746152,0.9795918367346937,6.126786783107035e-05,0.3256083429895713,0.0,0.96875,0.22460824143934996,0.979381443298969,0.0,0.05515578164010539,9.578244236548573e-05,0.2681159420289855,0.25614035087719295,0.7594936708860759,0.6521739130434783
2006,0.0,0.22714681440443216,0.0,0.20828667413213886,0.025789875470589984,0.9795918367346937,1.4138738730247004e-05,0.31981460023174973,0.0,0.9895833333333333,0.23273360417875796,0.979381443298969,0.0,0.04778247298881026,0.0009537065105520055,0.2717391304347826,0.2596491228070175,0.7521097046413502,0.6473429951690821
2005,0.0,0.23130193905817176,0.0,0.2200447928331467,0.024636837030288763,0.9795918367346937,3.2990390370576346e-05,0.3128621089223639,0.0,0.9791666666666665,0.23795705165409167,0.979381443298969,0.0,0.04291958862064485,0.0009492686244715674,0.2753623188405797,0.2631578947368421,0.7426160337552743,0.6280193236714976
2004,0.0,0.23130193905817176,0.0,0.23236282194848826,0.02614950234366079,0.9897959183673468,0.00013196156148230539,0.3070683661645423,0.0,0.9895833333333333,0.22751015670342425,0.9896907216494845,0.0,0.0438713507143252,9.412924864795574e-06,0.2789855072463768,0.26666666666666666,0.7341772151898733,0.6183574879227054
2003,0.0,0.23961218836565099,0.0,0.2278835386338186,0.0209333219864646,0.9795918367346937,0.003661933331133974,0.30011587485515645,0.0,1.0,0.21938479396401625,0.9999999999999999,0.0,0.038781783719538936,9.375285531441805e-05,0.28260869565217395,0.2701754385964912,0.7246835443037976,0.608695652173913
2002,0.0,0.24653739612188366,0.0,0.23124300111982082,0.018975019902567208,0.8877551020408162,0.0,0.2943221320973349,0.0,0.8854166666666666,0.22460824143934996,0.8865979381443299,0.0,0.03319456582044705,9.62909984506352e-05,0.28260869565217395,0.27368421052631575,0.720464135021097,0.6038647342995169
2001,0.0,0.24376731301939059,0.0,0.2446808510638298,0.003601421362404221,0.9285714285714285,0.0,0.2873696407879491,0.0,0.9375,0.20313406848520021,0.9278350515463917,0.0,0.031807225577138845,0.0009245619187360455,0.286231884057971,0.2771929824561403,0.7099156118143459,0.5893719806763285
2000,0.0,0.24376731301939059,0.0,0.25699888017917133,0.01726503381192704,0.8877551020408162,0.0,0.2815758980301275,0.0,0.8854166666666666,0.19791062100986648,0.8865979381443299,0.0,0.03238741667167903,0.0009172860114631015,0.28985507246376807,0.2807017543859649,0.7035864978902954,0.5845410628019323
2011,0.0,0.1703601108033241,0.01888888888888889,0.29619260918253076,0.05735118923365587,0.9897959183673468,1.4138738730247004e-05,0.06720741599073002,0.015600000000000001,0.9791666666666665,0.3499709808473593,0.979381443298969,0.0,0.08250989209855605,9.265536345892829e-05,0.05434782608695653,0.052631578947368425,0.7858649789029536,0.608695652173913
2010,0.0,0.17451523545706374,0.019444444444444445,0.2911534154535274,0.05303102794725668,0.9387755102040816,0.0,0.05909617612977984,0.016,0.9583333333333333,0.3493905977945444,0.9587628865979381,0.0,0.07516841783713438,0.09067362318835204,0.05434782608695653,0.052631578947368425,0.779535864978903,0.6038647342995169
2009,0.0,0.01662049861495845,0.02,0.2945128779395296,0.0452638826270321,0.9591836734693877,0.0,0.6767091541135574,0.016800000000000002,0.9583333333333333,0.3615786419036564,0.9587628865979381,0.0,0.0650027106476084,0.008930796692678924,0.057971014492753624,0.052631578947368425,0.7784810126582279,0.6038647342995169
2008,0.0,0.17451523545706374,0.020555555555555556,0.29955207166853304,0.008207287055549427,0.9795918367346937,0.0,0.6685979142526072,0.0172,0.96875,0.3615786419036564,0.9690721649484536,0.0,0.08129362517559102,0.008784691930094467,0.057971014492753624,0.052631578947368425,0.7753164556962026,0.5942028985507246
2007,0.0,0.1689750692520776,0.021111111111111112,0.2989921612541993,0.005428546864951612,0.9897959183673468,0.0,0.6593279258400927,0.018000000000000002,0.9895833333333333,0.3221125943122461,0.9896907216494845,0.0,0.007817840451213337,0.0864362264563458,0.057971014492753624,0.056140350877192984,0.7710970464135021,0.5942028985507246
2006,0.0,0.17174515235457066,0.022222222222222223,0.2855543113101904,0.05032126243821288,0.9897959183673468,0.0001083969969318937,0.6512166859791425,0.0188,0.9895833333333333,0.3168891468369124,0.9896907216494845,0.0,0.07356015123888243,0.0009215407246070952,0.06159420289855072,0.056140350877192984,0.7626582278481012,0.5893719806763285
2005,0.0,0.1731301939058172,0.023333333333333334,0.2754759238521836,0.05125022253116887,0.9897959183673468,2.8277477460494007e-05,0.641946697566628,0.0196,0.9895833333333333,0.3499709808473593,0.9896907216494845,0.0,0.06700550501814385,0.014276818639455423,0.06159420289855072,0.056140350877192984,0.758438818565401,0.5893719806763285
2004,0.0,0.1703601108033241,0.024444444444444446,0.27379619260918253,0.04727066682516636,0.9897959183673468,0.00030162642624526943,0.633835457705678,0.020800000000000003,0.9895833333333333,0.3331398723157284,0.9896907216494845,0.0,0.060399859435840066,0.013135546906392277,0.06159420289855072,0.05964912280701755,0.7531645569620254,0.5845410628019323
2003,0.0,0.17451523545706374,0.025555555555555557,0.2726763717805151,0.04010317389730702,0.9897959183673468,0.00020736816804362273,0.6245654692931634,0.022000000000000002,0.9895833333333333,0.3383633197910621,0.9896907216494845,0.0,0.05664393361534445,0.0012091106416010039,0.06521739130434782,0.05964912280701755,0.7468354430379747,0.5748792270531401
2002,0.0,0.17451523545706374,0.02722222222222222,0.2665173572228443,0.0006255660982437077,0.9795918367346937,0.0,0.6152954808806489,0.023200000000000002,0.9895833333333333,0.29889727219965173,0.979381443298969,0.0,0.006000958179775935,0.0011094977980835412,0.06521739130434782,0.05964912280701755,0.7415611814345991,0.5603864734299516
2001,0.0,0.1731301939058172,0.028888888888888888,0.2715565509518477,0.000683324215555822,0.9795918367346937,1.4138738730247004e-05,0.6048667439165701,0.024800000000000003,0.9791666666666665,0.2890307603017992,0.979381443298969,0.0,0.006123110017185384,0.00010567919110460283,0.06521739130434782,0.06315789473684211,0.7383966244725738,0.5603864734299516
2000,0.0,0.1772853185595568,0.030555555555555555,0.2788353863381859,0.0005250743116693229,0.9795918367346937,0.00014138738730247005,0.5955967555040556,0.0264,0.9791666666666665,0.2675565873476495,0.979381443298969,0.0,0.005632573692516805,0.009057893205478933,0.06884057971014493,0.06315789473684211,0.7320675105485233,0.5507246376811594
2011,0.0,0.32409972299168976,0.0005555555555555556,0.0,0.013236215880345055,0.9999999999999999,0.0,0.544611819235226,0.0008,1.0,0.23679628554846197,0.9999999999999999,0.0,0.031617692171002236,0.0021342985944236316,0.07608695652173914,0.07719298245614034,0.7394514767932489,0.7053140096618358
2010,0.0,0.0332409972299169,0.0005555555555555556,0.32418812989921614,0.0011456028737083168,0.9693877551020408,3.2990390370576346e-05,0.5318655851680185,0.0008,0.96875,0.25130586186883347,0.9690721649484536,0.0,0.002212553181991929,0.00020962944609601513,0.07608695652173914,0.07719298245614034,0.731012658227848,0.6908212560386474
2009,0.0,0.32409972299168976,0.0005555555555555556,0.25755879059350506,0.006887500101957599,0.9795918367346937,3.770330328065868e-05,0.5202780996523754,0.0008,0.96875,0.2855484619849101,0.9587628865979381,0.0,0.014401293439190839,0.0020622451625843755,0.07608695652173914,0.07719298245614034,0.7236286919831223,0.6666666666666667
2008,0.0,0.3102493074792244,0.0011111111111111111,0.23796192609182532,0.009292256146946655,0.9693877551020408,0.00014610030021255238,0.5086906141367323,0.0008,0.9583333333333333,0.3023795705165409,0.9690721649484536,0.0,0.017940129700339508,0.00203120778375849,0.07608695652173914,0.07719298245614034,0.7099156118143459,0.6473429951690821
2007,0.0,0.03462603878116344,0.0011111111111111111,0.2116461366181411,0.00650403921416972,0.9897959183673468,5.6554954920988015e-05,0.49710312862108924,0.0008,1.0,0.3035403366221706,0.9587628865979381,0.0,0.01370410696886603,0.00020027912463987778,0.07608695652173914,0.08070175438596491,0.6972573839662446,0.6280193236714976
2006,0.0,0.37396121883656513,0.0011111111111111111,0.16237402015677493,0.006269055576068911,0.9897959183673468,0.0001225357356621407,0.4866743916570105,0.0008,0.9895833333333333,0.2501450957632037,0.9999999999999999,0.0,0.01118535440539499,0.00019768610691088613,0.07608695652173914,0.08070175438596491,0.6845991561181435,0.6135265700483091
2005,0.0,0.3781163434903047,0.0011111111111111111,0.15341545352743563,0.005065920291924775,0.9897959183673468,0.0,0.4762456546929317,0.0008,1.0,0.3209518282066164,0.9999999999999999,0.0,0.008367310933835028,0.001952617319444775,0.07971014492753623,0.08070175438596491,0.6719409282700421,0.5700483091787439
2004,0.0,0.3919667590027701,0.0011111111111111111,0.09742441209406497,0.0037598479036425156,0.9897959183673468,0.0,0.46697566628041715,0.0008,1.0,0.3261752756819501,0.9999999999999999,0.0,0.006680786343543861,0.0019297292040866948,0.07971014492753623,0.08070175438596491,0.6550632911392406,0.5410628019323671
2003,0.0,0.37396121883656513,0.0011111111111111111,0.07278835386338187,0.0028776754947503584,0.9897959183673468,8.483243238148202e-05,0.04055619930475087,0.0008,0.9895833333333333,0.3372025536854324,0.9896907216494845,0.0,0.005411380435525863,0.0019084394078533705,0.08333333333333333,0.08421052631578947,0.6424050632911392,0.5072463768115942
2002,0.0,0.36288088642659283,0.0011111111111111111,0.13549832026875702,0.002854673228160505,0.9897959183673468,0.005679060056649214,0.4495944380069525,0.0008,0.9895833333333333,0.3157283807312826,0.9896907216494845,0.0,0.00478167667425502,0.0018886327713881338,0.08333333333333333,0.08421052631578947,0.6318565400843882,0.48792270531400966
2001,0.0,0.3670360110803324,0.0011111111111111111,0.16013437849944012,0.0031750256504372303,0.9591836734693877,0.05031977114094909,0.4414831981460024,0.0012000000000000001,0.9583333333333333,0.2948345908299478,0.9587628865979381,0.0,0.0043841564556623865,0.00187017404041302,0.08695652173913043,0.08771929824561403,0.620253164556962,0.45410628019323673
2000,0.0,0.3781163434903047,0.0011111111111111111,0.15565509518477044,0.0028969015943086204,0.9387755102040816,0.0043594444418261595,0.4345307068366165,0.0012000000000000001,0.9479166666666666,0.2640742890307603,0.9484536082474226,0.0,0.003965157180910192,0.0018529078657287656,0.09057971014492754,0.08771929824561403,0.6139240506329114,0.42995169082125606
2011,0.0,0.1551246537396122,0.0,0.3667413213885778,0.03422692312206031,0.9183673469387754,2.3564564550411675e-05,0.6801853997682503,0.0,0.9583333333333333,0.3801508995937319,0.9587628865979381,0.0,0.06139964745946002,4.826645519389799e-06,0.06521739130434782,0.06666666666666667,0.8354430379746836,0.7294685990338164
2010,0.0,0.15789473684210528,0.0,0.3667413213885778,0.03262257811137984,0.08163265306122448,2.3564564550411675e-05,0.6732329084588644,0.0,0.9375,0.3789901334881022,0.9484536082474226,0.0,0.056058910466798645,0.00047871821854874696,0.06884057971014493,0.06666666666666667,0.830168776371308,0.7246376811594203
2009,0.0,0.16066481994459836,0.0,0.3605823068309071,0.02513778705487668,0.8775510204081631,0.0,0.6662804171494786,0.0,0.9166666666666666,0.367382472431805,0.9278350515463917,0.0,0.05619747793391394,0.0004778417708275319,0.06884057971014493,0.07017543859649122,0.8280590717299579,0.7053140096618358
2008,0.0,0.1662049861495845,0.0,0.3449048152295633,0.03640320022992137,0.9387755102040816,0.0,0.6581691772885283,0.0,0.9583333333333333,0.3343006384213581,0.9587628865979381,0.0,0.06145832186391356,0.0004768177027229376,0.07246376811594203,0.07017543859649122,0.8164556962025317,0.6859903381642511
2007,0.0,0.17174515235457066,0.0,0.2782754759238522,0.03483172346899576,0.08163265306122448,0.0,0.6512166859791425,0.0,0.9270833333333333,0.3697040046430644,0.9278350515463917,0.0,0.04997408196681025,0.0004759721702652575,0.07246376811594203,0.0736842105263158,0.8037974683544303,0.6570048309178743
2006,0.0,0.01662049861495845,0.0,0.30067189249720044,0.030581796479722322,0.08163265306122448,0.0,0.6431054461181923,0.0,0.0625,0.44863609982588504,0.07216494845360825,0.0,0.036769955754807584,4.752526175064821e-05,0.07608695652173914,0.0736842105263158,0.7921940928270041,0.6376811594202898
2011,0.0,0.018005540166204984,0.010555555555555556,0.029675251959686455,0.0011342223128290672,0.9897959183673468,0.0046280804777008525,0.6210892236384704,0.0088,0.9895833333333333,0.3261752756819501,0.9999999999999999,0.0,0.0028382294218310786,0.025395953034335436,0.22463768115942032,0.21403508771929822,0.6455696202531646,0.5410628019323671
2010,0.0,0.013850415512465374,0.011111111111111112,0.03079507278835387,0.009428134083817848,0.9897959183673468,0.002983273872082118,0.6095017381228274,0.0092,1.0,0.31863029599535697,0.9999999999999999,0.0,0.023768906975435072,0.002511559873985058,0.22463768115942032,0.21403508771929822,0.6360759493670886,0.5169082125603864
2009,0.0,0.1592797783933518,0.011111111111111112,0.0341545352743561,0.00966586963378937,0.9897959183673468,0.0039305693670086675,0.5990730011587486,0.0092,1.0,0.3076030179918746,0.9999999999999999,0.0,0.02399805069453001,0.02472437612727678,0.22826086956521743,0.21403508771929822,0.6286919831223629,0.5072463768115942
2008,0.0,0.1689750692520776,0.011666666666666667,0.027995520716685332,0.008797057211082489,0.9795918367346937,0.0068572882841697975,0.5874855156431055,0.009600000000000001,1.0,0.29251305861868837,0.9999999999999999,0.0,0.02419435053369956,0.024420601202019453,0.22826086956521743,0.2175438596491228,0.6213080168776371,0.497584541062802
2007,0.0,0.17590027700831026,0.011666666666666667,0.03079507278835387,0.008092600606004495,0.9591836734693877,0.010594628221865089,0.05561993047508691,0.01,0.9583333333333333,0.2965757399883924,0.9587628865979381,0.0,0.020916757747958765,0.024133882227654342,0.22826086956521743,0.2175438596491228,0.6128691983122363,0.4830917874396135
2006,0.0,0.18282548476454294,0.012222222222222223,0.031914893617021274,0.006558715617293295,0.9591836734693877,0.005735615011570202,0.5666280417149478,0.01,0.9791666666666665,0.2820661636680209,0.979381443298969,0.0,0.018375243190176714,0.0029905200044709657,0.22826086956521743,0.2175438596491228,0.6065400843881856,0.4830917874396135
2005,0.0,0.1883656509695291,0.012222222222222223,0.025755879059350503,0.0004861095601244363,0.9693877551020408,0.0,0.5573580533024334,0.010400000000000001,0.9895833333333333,0.3035403366221706,0.9896907216494845,0.0,0.0017795780972258686,2.7192292923729587e-05,0.23188405797101452,0.2175438596491228,0.600210970464135,0.4734299516908213
2004,0.0,0.1952908587257618,0.012777777777777779,0.03079507278835387,0.005152170821374687,0.9591836734693877,0.03015792971161686,0.5469293163383546,0.0108,0.9791666666666665,0.281485780615206,0.979381443298969,0.0,0.01633895777756335,0.002457184562716659,0.23188405797101452,0.22105263157894736,0.5917721518987342,0.46376811594202894
2003,0.0,0.20083102493074795,0.013333333333333332,0.031914893617021274,0.004525947732983579,0.08163265306122448,0.05109268885820259,0.5365005793742758,0.0112,0.9166666666666666,0.2832269297736506,0.9175257731958762,0.0,0.01443548883851524,0.023065803153891715,0.2355072463768116,0.22105263157894736,0.5812236286919832,0.44927536231884063
2002,0.0,0.019390581717451522,0.013888888888888888,0.0251959686450168,0.0034255462779279005,0.9285714285714285,0.02827747746049401,0.5272305909617613,0.011600000000000001,0.9479166666666666,0.2867092280905397,0.9484536082474226,0.0,0.011849150462099459,0.022809539578516447,0.2355072463768116,0.2245614035087719,0.569620253164557,0.42512077294685996
2001,0.0,0.21329639889196678,0.014444444444444444,0.0251959686450168,0.003650758351669954,0.846938775510204,0.01283797476706428,0.5179606025492468,0.012,0.9375,0.23621590249564714,0.9690721649484536,0.0,0.011203173160988684,0.022554074389821967,0.23913043478260873,0.2245614035087719,0.559071729957806,0.4106280193236715
2000,0.0,0.02077562326869806,0.015,0.024636058230683093,0.003255733470959009,0.42857142857142855,0.034724742321486646,0.5075318655851679,0.0128,0.9583333333333333,0.22112594312246078,0.9587628865979381,0.0,0.011166310033452422,0.022297314624466963,0.23913043478260873,0.22807017543859645,0.5474683544303798,0.3864734299516908
2011,0.0,0.06371191135734072,0.03666666666666667,0.05207166853303471,0.0020947825933179376,0.7653061224489796,0.0008341855850845732,0.022016222479721903,0.0376,0.7291666666666666,0.3401044689495067,0.7628865979381443,0.18811881188118812,0.004404173292728301,0.00019272652575829616,0.13043478260869568,0.12280701754385966,0.41877637130801687,0.45893719806763283
2010,0.0,0.06371191135734072,0.03833333333333333,0.05319148936170213,0.0002948367415102455,0.7448979591836734,0.010938670864301099,0.01738122827346466,0.0392,0.7291666666666666,0.2907719094602438,0.7422680412371133,0.2118811881188119,0.0035037404494288864,0.0018720049968958758,0.13043478260869568,0.12280701754385966,0.41139240506329117,0.44927536231884063
2009,0.0,0.004155124653739612,0.03888888888888889,0.06550951847704367,0.0020406750377446915,0.7448979591836734,0.0002827747746049401,0.012746234067207419,0.040400000000000005,0.7395833333333333,0.293673824724318,0.7422680412371133,0.22178217821782178,0.003878217297511679,0.0018181490620548637,0.13043478260869568,0.12280701754385966,0.4029535864978903,0.4444444444444444
2008,0.0,0.060941828254847646,0.04,0.08230683090705487,4.0909620174606125e-05,0.7551020408163265,1.885165164032934e-05,0.21668597914252608,0.041600000000000005,0.7395833333333333,0.2634939059779455,0.7525773195876289,0.24752475247524752,0.0004317018645779785,0.017657812334241053,0.13043478260869568,0.1263157894736842,0.3924050632911393,0.42512077294685996
2007,0.0,0.5872576177285319,0.04111111111111111,0.05711086226203808,0.002769534070796536,0.7551020408163265,0.0012583477469919834,0.21205098493626884,0.0432,0.75,0.2832269297736506,0.7525773195876289,0.2772277227722772,0.003528245915680278,0.01714896951002229,0.13405797101449277,0.1263157894736842,0.37974683544303794,0.3961352657004831
2006,0.0,0.5997229916897507,0.043333333333333335,0.06662933930571109,0.003008044699746972,0.7551020408163265,0.0008624630625450673,0.2074159907300116,0.045200000000000004,0.7291666666666666,0.3563551944283227,0.7835051546391752,0.3207920792079208,0.0032228912174625196,0.01665361115087587,0.13405797101449277,0.1263157894736842,0.37236286919831224,0.3816425120772947
2005,0.0,0.5997229916897507,0.044444444444444446,0.06830907054871221,0.0034565756096877893,0.7551020408163265,0.05937327684121725,0.20278099652375436,0.0468,0.7083333333333333,0.3772489843296576,0.061855670103092786,0.3188118811881188,0.0030835773761883982,2.257046102525865e-05,0.13768115942028986,0.12982456140350876,0.359704641350211,0.3526570048309179
2004,0.0,0.592797783933518,0.04555555555555556,0.08566629339305712,0.002391281708182248,0.7653061224489796,0.044282529703133615,0.19814600231749713,0.048,0.6875,0.3215322112594312,0.8350515463917525,0.31287128712871287,0.0028081521070327945,0.0001787219113769762,0.13768115942028986,0.12982456140350876,0.350210970464135,0.33816425120772947
2003,0.0,0.5858725761772854,0.04722222222222222,0.093505039193729,0.0021831154289308403,0.7653061224489796,0.13619375727555932,0.1935110081112399,0.049600000000000005,0.6666666666666666,0.3493905977945444,0.8556701030927835,0.300990099009901,0.002368106885466588,0.015238569301579215,0.14130434782608697,0.1333333333333333,0.33544303797468356,0.32367149758454106
2002,0.0,0.5747922437673131,0.04833333333333333,0.12038073908174694,0.002095798563533626,0.7653061224489796,0.033720891871639104,0.18887601390498265,0.050800000000000005,0.7604166666666666,0.3528728961114336,0.7628865979381443,0.2851485148514851,0.0021918341585085727,0.014792662997983258,0.14130434782608697,0.13684210526315788,0.3280590717299578,0.2995169082125604
2001,0.0,0.06509695290858726,0.05,0.11646136618141098,0.001941750050887423,0.24489795918367346,0.03339098796793334,0.18424101969872536,0.0528,0.71875,0.30586186883343003,0.7319587628865979,0.2633663366336634,0.002137768483707405,0.014366882530948536,0.14492753623188406,0.13684210526315788,0.3143459915611814,0.2801932367149758
2011,0.0,0.03601108033240997,0.026111111111111113,0.017917133258678615,0.0010901994267313825,0.030612244897959183,0.009642619814028457,0.01738122827346466,0.0244,0.0625,0.08705745792222866,0.845360824742268,0.007920792079207921,0.009941529281742663,0.00042917882737879856,0.4673913043478261,0.4631578947368421,0.5548523206751055,0.43961352657004826
2010,0.0,0.038781163434903045,0.02722222222222222,0.016237402015677492,0.0008974854645143845,0.9285714285714285,0.0008954534529156436,0.2178447276940904,0.026000000000000002,0.0625,0.08995937318630295,0.07216494845360825,0.007920792079207921,0.008274284289126674,0.003984870811992333,0.47101449275362317,0.4631578947368421,0.5432489451476793,0.42512077294685996
2009,0.0,0.29085872576177285,0.028888888888888888,0.015117581187010082,0.0005673782946903218,0.9183673469387754,0.001550548347417088,0.20973348783314022,0.027600000000000003,0.0625,0.1236215902495647,0.07216494845360825,0.009900990099009901,0.006210364858761311,3.851655395657175e-05,0.47101449275362317,0.4666666666666666,0.5316455696202531,0.4106280193236715
2008,0.0,0.40858725761772857,0.03277777777777778,0.016237402015677492,0.0004892465895536988,0.8571428571428571,0.0015693999990574175,0.20046349942062575,0.038400000000000004,0.8541666666666666,0.08705745792222866,0.8556701030927835,0.009900990099009901,0.005389479799665573,0.03824196304009139,0.4746376811594203,0.4666666666666666,0.520042194092827,0.3961352657004831
2007,0.0,0.2991689750692521,0.03222222222222222,0.013997760358342666,2.723692030140582e-05,0.8571428571428571,0.00512764924616958,0.19235225955967555,0.031200000000000002,0.84375,0.07603017991874636,0.8659793814432989,0.009900990099009901,0.0003337190241475274,0.03800378721252882,0.4746376811594203,0.4701754385964912,0.510548523206751,0.3913043478260869
2006,0.0,0.029085872576177285,0.03388888888888889,0.015117581187010082,0.00023782327131411456,0.7551020408163265,0.0035818138116625745,0.1853997682502897,0.0332,0.8229166666666666,0.08183401044689495,0.8247422680412371,0.009900990099009901,0.0024778791837964213,0.03775251413356968,0.4746376811594203,0.4701754385964912,0.5,0.3864734299516908
2005,0.0,0.30886426592797783,0.035555555555555556,0.015117581187010082,0.00014342175898610253,0.6224489795918366,0.0014798546537658532,0.17844727694090384,0.034800000000000005,0.8645833333333333,0.08473592571096925,0.7319587628865979,0.007920792079207921,0.0020605792133823377,0.03747129343882425,0.4746376811594203,0.47368421052631576,0.49050632911392406,0.3816425120772947
2004,0.0,0.314404432132964,0.03666666666666667,0.024076147816349387,0.00021327181679136993,0.38775510204081626,0.006263461257499423,0.17033603707995365,0.036000000000000004,0.9270833333333333,0.09286128845037725,0.8247422680412371,0.007920792079207921,0.0018304302905110214,0.0003766584319224952,0.4782608695652174,0.47368421052631576,0.479957805907173,0.37681159420289856
2003,0.0,0.3185595567867036,0.03833333333333333,0.02183650615901456,0.0001963156994016771,0.07142857142857142,0.003911717715368338,0.16454229432213208,0.037200000000000004,0.8645833333333333,0.09286128845037725,0.7835051546391752,0.007920792079207921,0.0018301505011068312,0.0368083774428449,0.4782608695652174,0.47368421052631576,0.4694092827004219,0.3719806763285024
2011,0.0,0.3698060941828255,0.0016666666666666666,0.4384098544232923,0.0004053527084253541,0.8265306122448979,0.00037232011989650444,0.3650057937427579,0.0016,0.8541666666666666,0.48810214741729535,0.8247422680412371,0.09108910891089109,0.00046395527396685175,0.0017123863997387165,0.35507246376811596,0.343859649122807,0.6455696202531646,0.5555555555555556
2010,0.0,0.41274238227146814,0.0016666666666666666,0.4238521836506159,0.0369382331144982,0.836734693877551,0.014789120711838367,0.3568945538818077,0.0016,0.8333333333333333,0.43644805571677303,0.8350515463917525,0.1207920792079208,0.04355002330601481,0.00016793403016646493,0.04710144927536231,0.045614035087719294,0.6371308016877637,0.5507246376811594
2011,0.0,0.2368421052631579,0.012222222222222223,0.014557670772676374,0.005755821948516531,0.9285714285714285,0.011117761554884227,0.18424101969872536,0.0108,0.9270833333333333,0.3691236215902496,0.9278350515463917,0.0019801980198019802,0.005793649327218015,0.021120622501090265,0.5942028985507246,0.5894736842105263,0.5580168776371308,0.5797101449275363
2010,0.0,0.24515235457063714,0.012777777777777779,0.012877939529675253,0.0043441175162498595,0.8265306122448979,0.0008954534529156436,0.17844727694090384,0.012,0.8333333333333333,0.3517121300058038,0.8247422680412371,0.0019801980198019802,0.00495508028014699,0.0021046361719434616,0.6014492753623188,0.6,0.5432489451476793,0.536231884057971
